insecurityRate,pWhite,pBlack,pHispanic,pAsian,county,pLOWI,pKids,pSeniors,numInsecure,numWhite,numBlack,numAsian,numHispanic,region
20.0%,95.01241379310345,0.7172413793103448,2.046896551724138,0.8937931034482758,"Franklin County, Arkansas",43.73517241379311,24.446896551724137,16.590344827586208,"3,540",17221.0,130.0,162.0,371.0,4.0
19.1%,96.83135973866884,0.32666394446712943,0.7921600653327889,0.2286647611269906,"Fulton County, Arkansas",48.01959983666803,21.21682319314006,22.392813393221722,"2,340",11857.0,40.0,28.0,97.0,4.0
17.4%,86.3992335249521,7.930309089394318,4.81337998833625,0.7237773889860868,"Garland County, Arkansas",40.8897775556111,20.924977089061066,20.930184120636508,"17,110",82964.0,7615.0,695.0,4622.0,4.0
15.5%,94.88601355514479,2.184506805578894,2.195709404581863,0.2688623760712485,"Grant County, Arkansas",36.554080546686826,24.169607348904947,14.512967008345937,"2,800",16940.0,390.0,48.0,392.0,4.0
17.9%,96.40769779044905,0.553575671180803,2.1406509859824183,0.25659301496792586,"Greene County, Arkansas",41.06200997861725,25.160370634354955,14.335946780708007,"8,050",40578.0,233.0,108.0,901.0,4.0
15.9%,59.4055464637976,29.39537352381795,11.999646158609403,0.36268742536158166,"Hempstead County, Arkansas",45.977265690654164,25.998496174089965,15.02056703082843,"3,470",13431.0,6646.0,82.0,2713.0,4.0
17.6%,85.59062053883304,10.837408498617988,2.791361662059958,0.2885520760562525,"Hot Spring County, Arkansas",40.2363089633387,23.34538164808796,15.685083376363028,"5,900",28179.0,3568.0,95.0,919.0,4.0
15.5%,71.75284647182536,20.639640292987163,9.783160490245848,0.6309377039669302,"Howard County, Arkansas",45.376749583000944,26.274566683588368,15.258539415476106,"2,060",9894.0,2846.0,87.0,1349.0,4.0
17.2%,91.92566922258301,1.9701476246350313,5.836766993205447,0.7585886975741535,"Independence County, Arkansas",41.08931153982591,23.991049744863155,15.63565912625863,"6,450",33688.0,722.0,278.0,2139.0,4.0
18.6%,95.77978971962617,1.2777453271028039,1.5186915887850467,0.299357476635514,"Izard County, Arkansas",38.712032710280376,19.166179906542055,23.57622663551402,"2,530",13118.0,175.0,41.0,208.0,4.0
21.5%,79.80774573540035,16.669444907484582,2.4226259932210925,0.2944935266988943,"Jackson County, Arkansas",41.70695115852642,20.747902428182474,15.869311551925321,"3,660",14363.0,3000.0,53.0,436.0,4.0
16.6%,41.97972493058694,55.06424743333118,1.5742235423258217,0.7761348227545684,"Jefferson County, Arkansas",37.97507587008459,23.798024149286498,13.243365403241429,"11,520",32507.0,42639.0,601.0,1219.0,4.0
19.3%,87.23570869224746,1.4252153484729837,12.11433046202036,0.6851996867658575,"Johnson County, Arkansas",51.45653876272513,24.780736100234925,14.678935003915427,"5,080",22280.0,364.0,175.0,3094.0,4.0
18.9%,60.71942446043166,37.21386527141923,1.7135382603008502,0.3400915631131458,"Lafayette County, Arkansas",44.85284499672989,23.230869849574887,19.398299542184436,"1,290",4642.0,2845.0,26.0,131.0,4.0
18.4%,97.34137238013207,0.7866781510192362,0.9072638530002871,0.12632787826586275,"Lawrence County, Arkansas",41.515934539190354,22.92276772896928,18.145277060005743,"3,050",16952.0,137.0,22.0,158.0,4.0
17.5%,42.02801227935533,55.266692248656945,1.6116653875671527,0.3933231005372218,"Lee County, Arkansas",38.5264773599386,20.72141212586339,15.416346891788182,"1,610",4381.0,5761.0,41.0,168.0,4.0
16.4%,66.55582283854535,29.87830762699873,3.1979623602660254,0.19102872506013868,"Lincoln County, Arkansas",28.477430309891044,19.40710343851705,12.438092542804585,"2,210",9407.0,4223.0,27.0,452.0,4.0
16.4%,75.52957254574444,19.125351150254346,2.710500341659707,0.2961050793409764,"Little River County, Arkansas",38.691063700554245,23.81747779211905,17.10576266039025,"2,030",9948.0,2519.0,39.0,357.0,4.0
18.5%,93.2492282915045,1.328680713998121,2.2815729432290968,1.614995750011184,"Logan County, Arkansas",44.924618619424685,24.564935355433278,17.187849505659194,"4,000",20844.0,297.0,361.0,510.0,4.0
14.1%,89.7551056235005,5.961437181812862,3.2857393645034816,0.7782784247176546,"Lonoke County, Arkansas",33.103165779156186,27.54842296213939,11.15483644449646,"10,260",61353.0,4075.0,532.0,2246.0,4.0
16.1%,93.59928739581345,0.178151046637399,4.8291658713494945,0.5153655277724757,"Madison County, Arkansas",44.27689762677356,24.18400458102691,15.600941655532226,"2,600",14711.0,28.0,81.0,759.0,4.0
18.2%,96.95550351288055,0.18014772113132768,1.7234131988230348,0.22218218939530415,"Marion County, Arkansas",45.54134390199964,17.912688404491682,23.8035188854861,"2,990",16146.0,30.0,37.0,287.0,4.0
17.3%,71.63499148681606,24.54327918641572,2.388293221664903,0.4555703833233629,"Miller County, Arkansas",42.34733790437624,24.271777644839172,13.763747641617966,"7,530",31134.0,10667.0,198.0,1038.0,4.0
19.6%,61.64586919104992,34.02969018932874,3.6467297762478488,0.5012908777969018,"Mississippi County, Arkansas",46.47160068846816,28.19277108433735,12.23106712564544,"8,240",28653.0,15817.0,233.0,1695.0,4.0
19.9%,56.25230089581543,40.86390968216959,1.6198306540679837,0.4417719965639956,"Monroe County, Arkansas",43.13412688673457,22.579457602159774,18.91029574180881,"1,400",4584.0,3330.0,36.0,132.0,4.0
19.8%,94.423948561189,0.23189627911879415,3.805207125540213,0.5270369979972594,"Montgomery County, Arkansas",41.00347844418678,21.060398439970484,22.40961315484347,"1,770",8958.0,22.0,50.0,361.0,4.0
18.0%,65.94420362343003,30.721351561631653,2.445259530954763,0.2556407691452706,"Nevada County, Arkansas",48.29387573635656,23.685673002111816,17.65032788707347,"1,500",5933.0,2764.0,23.0,220.0,4.0
16.7%,96.05042016806723,0.10804321728691477,1.6926770708283314,0.3001200480192077,"Newton County, Arkansas",39.2797118847539,20.840336134453782,20.42016806722689,"1,310",8001.0,9.0,25.0,141.0,4.0
17.6%,56.979326186830015,40.07656967840735,1.562021439509954,0.36370597243491576,"Ouachita County, Arkansas",44.52526799387442,23.526033690658497,17.040581929555895,"4,210",14883.0,10468.0,95.0,408.0,4.0
18.3%,95.15557683101963,1.8764959310674962,2.3647678314983245,0.1627573001436094,"Perry County, Arkansas",39.4159885112494,22.996649114408807,16.72570607946386,"1,900",9939.0,196.0,17.0,247.0,4.0
22.7%,35.01401847681206,63.05556832283863,1.3191156869053637,0.30794686767477136,"Phillips County, Arkansas",47.29971963046376,28.096704508893687,14.956106080801582,"4,220",7618.0,13719.0,67.0,287.0,4.0
17.5%,90.0097422726065,2.922681781950226,6.438756531750952,0.5048268532459481,"Pike County, Arkansas",45.17757505978213,24.683376140288726,17.37667168541316,"1,880",10163.0,330.0,57.0,727.0,4.0
19.5%,89.8547776919009,7.220436887279827,2.208843509742505,0.1830533295366717,"Poinsett County, Arkansas",46.26774600333564,24.240328682422813,15.864621893178214,"4,660",22089.0,1775.0,45.0,543.0,4.0
20.0%,92.65317975026619,0.3145871648436744,5.759365017907269,0.45494143838931367,"Polk County, Arkansas",50.527538476430166,23.816668279934177,19.48020520762753,"4,020",19144.0,65.0,94.0,1190.0,4.0
17.2%,89.50513327071931,2.8888816918742104,6.749360365320466,0.9796936230851443,"Pope County, Arkansas",42.91220001943194,23.060854357612463,13.137610519156654,"10,940",55273.0,1784.0,605.0,4168.0,4.0
16.5%,86.39127940332759,12.208835341365463,0.9294320137693631,0.06884681583476765,"Prairie County, Arkansas",40.99827882960413,21.549053356282272,19.70166379804934,"1,350",7529.0,1064.0,6.0,81.0,4.0
14.6%,57.49239708633357,34.97288032857128,5.79180034905473,1.9608201741093356,"Pulaski County, Arkansas",37.97563932404611,24.085037674919267,11.994314797203382,"57,350",220051.0,133858.0,7505.0,22168.0,4.0
18.5%,96.49396182313986,0.7123379152985698,1.5749346096054315,0.17808447882464246,"Randolph County, Arkansas",47.097779509154655,23.212198786799487,18.704435416550727,"3,280",17339.0,128.0,32.0,283.0,4.0
18.1%,44.24233845282752,51.90388562530964,4.066105173756104,0.48127963762474346,"St. Francis County, Arkansas",43.30808974449714,23.62870691485597,12.198315521268313,"4,680",12502.0,14667.0,136.0,1149.0,4.0
12.4%,90.53380384249145,4.6621482850688025,3.8154185104277523,0.8691349726469875,"Saline County, Arkansas",27.419294609682783,24.402061278216546,14.820104931010661,"14,850",96978.0,4994.0,931.0,4087.0,4.0
18.6%,87.95513219976854,0.47182408973560047,6.961630908929048,3.418499065254162,"Scott County, Arkansas",49.58604112881687,25.665450013353514,17.04798361969198,"1,930",9880.0,53.0,384.0,782.0,4.0
19.7%,95.99755948749238,0.1464307504575961,1.476510067114094,0.1342281879194631,"Searcy County, Arkansas",48.30994508846858,20.439292251372787,21.2934716290421,"1,560",7867.0,12.0,11.0,121.0,4.0
17.6%,76.61916274335158,6.3772426517368626,12.28289222547398,4.057450057259193,"Sebastian County, Arkansas",43.23546252703906,25.354688891716503,13.136213258684313,"22,490",96344.0,8019.0,5102.0,15445.0,4.0
16.3%,70.04924375659515,4.30296635009966,30.601477312697856,0.3693281744635948,"Sevier County, Arkansas",46.55879939031539,29.546253957087583,12.586469691640287,"2,790",11949.0,734.0,63.0,5220.0,4.0
20.7%,96.0495829471733,0.5386932344763671,1.679796107506951,0.2896200185356812,"Sharp County, Arkansas",52.06209453197405,21.53035217794254,23.94578313253012,"3,540",16582.0,93.0,50.0,290.0,4.0
19.5%,96.78070033887364,0.08875262223656609,1.2667419719218977,0.3630789091495885,"Stone County, Arkansas",49.37066322414071,20.6148136194933,22.80135549459416,"2,430",11995.0,11.0,45.0,157.0,4.0
15.6%,63.104301256034,32.95228031412858,3.506328201926079,0.49713009438267003,"Union County, Arkansas",38.94906217728572,24.16244386272485,15.564734984029396,"6,150",26276.0,13721.0,207.0,1460.0,4.0
19.1%,95.96993350679386,0.3931772188493784,2.7464585140213935,0.32379300375831166,"Van Buren County, Arkansas",45.01300954032958,20.450997398091932,22.682856316854583,"3,170",16598.0,68.0,56.0,475.0,4.0
14.3%,79.90200182207667,2.957673651293921,15.491591362371654,2.174673134218107,"Washington County, Arkansas",42.888237756383425,25.35345825228375,9.672272425085565,"33,140",162253.0,6006.0,4416.0,31458.0,4.0
16.7%,91.37085474077534,3.988271316622554,3.7352742747418137,0.543619284861695,"White County, Arkansas",39.12112719912813,23.915356271731795,14.074420052934766,"13,180",70425.0,3074.0,419.0,2879.0,4.0
20.5%,69.90358126721763,27.46556473829201,1.1983471074380165,0.2066115702479339,"Woodruff County, Arkansas",40.88154269972451,23.03030303030303,17.8099173553719,"1,340",5075.0,1994.0,15.0,87.0,4.0
16.3%,86.66215911652017,1.3838178949740816,19.066937119675455,1.293666892044174,"Yell County, Arkansas",44.89970700924048,26.283524904214563,15.402298850574713,"3,510",19226.0,307.0,287.0,4230.0,4.0
8.4%,42.98049820197832,12.610385818174356,22.505166291347713,26.125112645346434,"Alameda County, California",24.497391527745684,22.553634413956168,11.10701324464285,"139,810",649122.0,190451.0,394560.0,339889.0,1.0
13.1%,74.97872340425532,0.0,7.1489361702127665,0.5957446808510638,"Alpine County, California",37.361702127659576,21.78723404255319,14.127659574468085,140,881.0,0.0,7.0,84.0,1.0
10.7%,87.02580662098659,2.525530965319892,12.485889055157386,1.0999973747079363,"Amador County, California",23.48586280223675,16.78349216350319,20.64792208133155,"4,120",33149.0,962.0,419.0,4756.0,1.0
14.4%,81.86181818181818,1.5522727272727272,14.143636363636364,4.116818181818182,"Butte County, California",41.18727272727273,20.985454545454544,15.371363636363636,"32,450",180096.0,3415.0,9057.0,31116.0,1.0
11.8%,88.90692878142964,0.8403176971345825,10.318574750976348,1.2527974022554742,"Calaveras County, California",30.74070823642986,19.621308526043265,20.986002018517706,"5,360",40522.0,383.0,571.0,4703.0,1.0
13.4%,64.68089079788972,0.9104066483029086,55.10994911060274,1.3119193239647042,"Colusa County, California",37.43405387739857,29.92670059293151,11.648536346234652,"2,870",13854.0,195.0,281.0,11804.0,1.0
7.6%,58.57934748933533,9.2620290269536,24.361669168990254,14.43902671528324,"Contra Costa County, California",23.49305307309168,24.833059269321513,12.434212721336479,"87,180",614512.0,97161.0,151469.0,255560.0,1.0
15.8%,73.74344634743096,3.470814400559245,17.801468018175463,3.3729465221950368,"Del Norte County, California",40.090877315623906,21.454037049982524,13.5372247465921,"4,350",21098.0,993.0,965.0,5093.0,1.0
9.0%,86.59821714588696,0.7782036695423566,12.081763854676401,3.477891062532448,"El Dorado County, California",21.758773431718012,22.741331507030896,14.649449347722829,"16,890",156793.0,1409.0,6297.0,21875.0,1.0
14.7%,55.36514589714654,5.322478370680853,50.30576602719115,9.603632650867858,"Fresno County, California",48.64205491966253,29.825030899027354,10.040410554032993,"144,790",515145.0,49523.0,89357.0,468070.0,1.0
13.6%,71.08313775691629,0.8214209515681673,37.4759974397269,2.567384965507432,"Glenn County, California",44.48830097432615,27.967427636725695,13.288528554156887,"3,790",19990.0,231.0,722.0,10539.0,1.0
14.8%,81.6502380722462,1.1179367567206198,9.813330560156883,2.1868477154720964,"Humboldt County, California",43.18132859912496,20.101319982469562,13.166398015197997,"20,060",109920.0,1505.0,2944.0,13211.0,1.0
19.1%,58.76019893656033,3.3077786945361205,80.37163091309131,1.6289649798313166,"Imperial County, California",46.777594426109275,29.277823615694903,10.4006233956729,"34,580",102553.0,5773.0,2843.0,140271.0,1.0
10.0%,74.09144829073655,0.5877278119271001,19.395017793594306,1.3102555807182141,"Inyo County, California",25.86002372479241,21.028793270786153,19.060713900571553,"1,800",13741.0,109.0,243.0,3597.0,1.0
13.7%,59.52209958898611,5.826488064399719,49.192204670861365,4.150156437768496,"Kern County, California",47.53754923293685,30.261031334002674,8.984542019053608,"121,800",499766.0,48921.0,34846.0,413033.0,1.0
13.4%,54.27239805990247,7.199539815141651,50.89879855146358,3.673634806709286,"Kings County, California",39.86547436953367,27.812422376488737,7.863670235714006,"20,220",83027.0,11014.0,5620.0,77866.0,1.0
15.0%,80.46547591432768,1.9052037423644939,17.146833681280444,1.1196164849609527,"Lake County, California",43.25833140029382,21.142812959096887,17.6911776076703,"9,640",52033.0,1232.0,724.0,11088.0,1.0
12.3%,73.16807565553805,8.1215073792807,17.529732053302766,1.0202034675454936,"Lassen County, California",18.581458661699386,18.03410230692076,9.955581028800689,"3,790",25532.0,2834.0,356.0,6117.0,1.0
10.7%,50.27800792475102,8.727044218603355,47.74495969641308,13.717478195731472,"Los Angeles County, California",37.18969242575702,24.465878808649496,10.853873844604198,"1,079,900",4936599.0,856874.0,1346865.0,4687889.0,1.0
12.6%,62.609617870281376,3.7311503662214562,53.685082689822025,1.857289629801478,"Madera County, California",43.31687270075896,28.40221389984423,11.442017697941868,"19,620",94456.0,5629.0,2802.0,80992.0,1.0
7.4%,80.01418332943754,2.7681263346394145,15.478449659085056,5.451865820949332,"Marin County, California",17.522750773546107,20.68626712993594,16.71572725219782,"19,210",201963.0,6987.0,13761.0,39069.0,1.0
14.1%,88.23078187496576,0.7561229521670045,9.183058462549997,1.1177469727686156,"Mariposa County, California",32.474932880390114,17.76341022409731,20.935839132102352,"2,450",16103.0,138.0,204.0,1676.0,1.0
13.7%,76.52235288760374,0.7080975854100021,22.204892931546773,1.6507098052162428,"Mendocino County, California",40.47995810612356,22.154802427112624,15.36070855295363,"11,950",67218.0,622.0,1450.0,19505.0,1.0
14.3%,58.008233219830096,3.8804814830742043,54.92136219521253,7.363766795807547,"Merced County, California",51.00608695312226,31.54816589977052,9.366949056463625,"38,880",148381.0,9926.0,18836.0,140485.0,1.0
15.6%,83.46066487714226,0.8465826966756143,13.855048523642372,0.8052859797646087,"Modoc County, California",40.24365062977493,21.92855667974396,19.667561428866406,"1,390",8084.0,82.0,78.0,1342.0,1.0
8.7%,82.36163920574567,0.33093930432333474,26.489226869455006,1.351922264469793,"Mono County, California",28.40445007745388,20.975918884664132,9.695817490494296,"1,240",11697.0,47.0,192.0,3762.0,1.0
10.1%,55.58682301467027,3.080299814242381,55.414798449369606,6.085429230202117,"Monterey County, California",37.73120318414097,26.746446873561947,10.702626386255382,"43,610",230717.0,12785.0,25258.0,230003.0,1.0
7.6%,71.45526215527094,1.9548078895694734,32.24553793851294,6.757568652735851,"Napa County, California",23.711936930336154,23.069370768734796,15.088948155095103,"10,660",97525.0,2668.0,9223.0,44010.0,1.0
10.4%,91.36223725244015,0.3938682110890608,8.544611396865255,1.20185492689644,"Nevada County, California",27.402697339111416,19.345105504029807,19.413956502369285,"10,310",90233.0,389.0,1187.0,8439.0,1.0
8.3%,60.817837296261544,1.6857172470427526,33.65099434196434,17.865865488108557,"Orange County, California",27.98966989919714,24.471834729017562,11.616280738494575,"264,340",1830758.0,50744.0,537804.0,1012973.0,1.0
8.1%,83.51041236166597,1.3635372181659549,12.83177205308353,5.86484593837535,"Placer County, California",20.140228222436516,24.419398907103826,15.372296459567433,"31,230",290977.0,4751.0,20435.0,44710.0,1.0
13.4%,88.9538661468486,0.9596641175588543,8.022192232718549,0.6697655820462838,"Plumas County, California",27.44039586144849,17.998700454840804,20.762733043434796,"2,500",17797.0,192.0,134.0,1605.0,1.0
9.0%,60.975611983882295,6.418540756224422,45.452976081467234,5.95841966788163,"Riverside County, California",37.457921184340265,28.320076213406676,11.809515806472385,"216,050",1335147.0,140543.0,130468.0,995257.0,1.0
11.0%,57.45403823545166,10.365043967104318,21.581518873855714,14.322858665283325,"Sacramento County, California",35.92650910495437,25.588953388385015,11.175101565561592,"168,410",815151.0,147058.0,203211.0,306196.0,1.0
7.0%,63.65412799218368,0.8739076154806492,56.425844505961756,2.6108668512185855,"San Benito County, California",28.28348622193273,29.06873654308925,9.69802239953681,"4,220",35181.0,483.0,1443.0,31186.0,1.0
9.6%,56.6605411726554,8.935785496336987,49.19123825059822,6.318905665754395,"San Bernardino County, California",39.6336004638342,29.215068715267712,8.910530117285195,"206,710",1153161.0,181862.0,128603.0,1001145.0,1.0
9.2%,64.014269316221,5.111373227844809,32.02739109098175,10.858061850287838,"San Diego County, California",30.52573358493955,23.395630748812803,11.353456015595192,"305,100",1981442.0,158213.0,336091.0,991348.0,1.0
